movieId,title,genres,imdbId,tmdbId,g2,overview,poster_path,tagline
9360,Storks (2016),"Animation,Children,Comedy",4624424,332210,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...",/5qVD5TD1CiALR5vUsMzh2BschVU.jpg,
9361,Maximum Ride (2016),"Action,Adventure,Comedy,Fantasy,Sci-Fi,Thriller",825283,339116,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","Six children genetically cross-bred with avian DNA, complete with wings, take flight around the country to discover their origins.",/8j9MhnsdM8MB9wXjDWYRCIyR8i7.jpg,Welcome To Her Nightmare
9362,Endless Poetry (2016),"Drama,Fantasy",4451458,325385,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]","A portrait of Alejandro Jodorowsky’s young adulthood, set in the 1940s and 50s, in the electric capital city of Santiago. There, he decides to become a poet and is introduced, by destiny, into the foremost bohemian and artistic circle of the time.",/dVWvsK87kCRdKlsRJHodYQDnFYt.jpg,
9363,The Girl with All the Gifts (2016),"Drama,Horror,Sci-Fi,Thriller",4547056,375366,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",A scientist and a teacher living in a dystopian future embark on a journey of survival with a special young girl.,/33IDooA29ctGHNE7gQW6cwbmRP3.jpg,Our greatest threat is our only hope.
9364,All Roads Lead to Rome (2016),Comedy,4119278,298583,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Maggie is an uptight, single mother and college writing teacher from New York City. In an effort to reconnect with her troubled teen daughter Summer, she decides to embark on a journey to a Tuscan village where she frequented in her younger days. Upon arrival, Maggie runs into Luca a handsome former lover who is still a bachelor and lives with his eighty-year-old mother Carmen. Summer (missing her “bad boy” boyfriend in NYC) and Carmen (secretly planning a wedding against Luca’s wishes to MARCELINO, her one true love in Rome) impulsively steal Luca’s car and race off to Rome. Maggie and Luca quickly pursue allowing the two mismatched couples to spend some time together and develop a new understanding of each other.",/6avzfAzruPuIfq9pawJuS3Ztb3U.jpg,Sometimes first love deserves a second chance...
9365,Amanda Knox (2016),Documentary,5952332,411009,"[{'id': 99, 'name': 'Documentary'}]","This gripping, atmospheric documentary recounts the infamous trial, conviction and eventual acquittal of Seattle native Amanda Knox for the 2007 murder of a British exchange student in Italy.",/1mdW2sL08fMe6jst372t8g9EZRF.jpg,
9366,Dirty 30 (2016),"Comedy,Romance",5521550,377492,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","Lifelong friends Kate (Mamrie Hart), Evie (Grace Helbig) and Charlie (Hannah Hart) are in a rut. Kate spends her days at a middling job and her nights alone or on failed dates. Evie is married with the in-laws from hell, wandering from one charitable cause to the next. Charlie has the girl of her dreams but just can’t seem to pull her business (or her act) together. On the eve of Kate’s 30th birthday, she agrees to let Evie and Charlie throw her a party. But what’s supposed to be a simple celebration becomes a wild who’s who of past and present, and things quickly spiral out of control.",/1FQeEvE4vjwuiiuND1ljc9Ndj3k.jpg,
9367,Gimme Danger (2016),Documentary,1714917,392820,"[{'id': 99, 'name': 'Documentary'}]","No other band in rock'n'roll history has rivaled The Stooges' combination of heavy primal throb, spiked psychedelia, blues-a-billy grind, complete with succinct angst-ridden lyrics, and a snarling, preening leopard of a frontman who somehow embodies Nijinsky, Bruce Lee, Harpo Marx, and Arthur Rimbaud all rolled into one. There is no precedent for The Stooges, while those inspired by them are now legion.  The film will present the context of their emergence musically, culturally, politically, historically, and relate their adventures and misadventures while charting their inspirations and the reasons behind their initial commercial challenges, as well as their long-lasting legacy.",/lD14vyfCHHOwKOMtd0vBlzaySzU.jpg,
9368,Go Figure (2005),"Children,Comedy,Drama",447987,55504,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","Katelin Kingsford, an Olympic hopeful figure skater wants to train with a Russian figure skating coach. In order to go to go to the school that Natasha is at, Katelin gets a scholarship playing on the girls hockey team.",/z6OmUTT7nmsWIaIyXxnVzM8BeOZ.jpg,"She shoots, She scores, She acessorizes..."
9369,Anything for Love (2016),Romance,5340362,379990,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]","Katherine, a high-powered executive who believes men are intimidated by her career, is persuaded by her friend to create an internet dating profile claiming she is an executive assistant.",/455mK6hCcnkJFwqY0Prb4daFJLk.jpg,
9370,Night Guards (2016),"Action,Sci-Fi",5487524,402193,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","When eighteen-year-old Pasha rescues a beautiful young woman from a band of strangely powerful attackers, he discovers an underworld of supernatural beings living among us.",/sTaLYIoQJKbrLlh31iiZqAuKVdB.jpg,
9371,La La Land (2016),"Comedy,Drama,Romance",3783958,313369,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",/ylXCdC106IKiarftHkcacasaAcb.jpg,Here's to the fools who dream.
9372,13th (2016),Documentary,5895028,407806,"[{'id': 99, 'name': 'Documentary'}]",An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,/zyv3omPVI9u5Kmem7l1xycnLCYP.jpg,From slave to criminal with one amendment.
9373,London Town (2016),Drama,1724597,394822,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",A 14-year old boy’s life changes forever when his estranged mother introduces him to the music of The Clash in 1979 London.,/f19Ei5nSFHGcv18vv2njTneYr2I.jpg,
9374,Inferno (2016),"Mystery,Thriller",3062096,207932,"[{'id': 53, 'name': 'Thriller'}]","After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",/oFOG2yIRcluKfTtYbzz71Vj9bgz.jpg,His greatest challenge. Humanity's last hope.
9375,Keeping Up with the Joneses (2016),Comedy,2387499,331313,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",An ordinary suburban couple finds it’s not easy keeping up with the Joneses – their impossibly gorgeous and ultra-sophisticated new neighbors – especially when they discover that Mr. and Mrs. “Jones” are covert operatives.,/ekg8qeNidEQ1ylHeahLtsTLPe2k.jpg,They lived a normal life... Until the Joneses moved in.
9376,Wild Oats (2016),Comedy,1655461,406992,"[{'id': 35, 'name': 'Comedy'}]","Everything changes for Eva when she receives an insurance settlement check accidentally made out for $5,000,000 instead of the expected $50.000. She and her best friend take the money and head out for the adventure of a lifetime.",/xhZdUQwt0HBoa8bp94yIvmOSvtQ.jpg,
9377,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),"Comedy,Horror,Sci-Fi,Thriller",1267299,377448,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","A straitlaced, square couple, seeking shelter from a storm, find themselves in the castle of a transsexual alien mad scientist intent on creating a buff bodybuilder.",/uIYYQ0WG7EuqCteCzhJxKDDfLn2.jpg,Transcend your expectations.
9378,Jack Reacher: Never Go Back (2016),"Action,Crime,Drama,Mystery,Thriller",3393786,343611,"[{'id': 28, 'name': 'Action'}]","Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",/IfB9hy4JH1eH6HEfIgIGORXi5h.jpg,Justice is Coming.
9379,Joe Rogan: Triggered (2016),Comedy,6023444,421854,"[{'id': 35, 'name': 'Comedy'}]","Unleashing his inquisitive, intense comedic style, Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.",/ghIv4LRrd2wP12DcuzALE5HfkOn.jpg,
9380,Ethel & Ernest (2016),(no genres listed),1725969,413770,"[{'id': 10752, 'name': 'War'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","This hand drawn animated film, based on the award winning graphic novel by Raymond Briggs, is an intimate and affectionate depiction of the life and times of his parents, two ordinary Londoners living through extraordinary events.",/dPkyvcwxPuNPLYIzWbCU0va07Ux.jpg,A true story.
9381,Flowers for Algernon (2000),Drama,210044,29136,"[{'id': 18, 'name': 'Drama'}]",No overview found.,/zHcm04JLW7rl8Tm3DC1QqIdEkZf.jpg,"Last month, Charlie Gordon couldn't read. Now he's quoting Shakespeare. Can the medical miracle that changed his life help him understand the meaning of love?"
9382,Manchester by the Sea (2016),Drama,4034228,334541,"[{'id': 18, 'name': 'Drama'}]","After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",/e8daDzP0vFOnGyKmve95Yv0D0io.jpg,
9383,Lion (2016),Drama,3741834,334543,"[{'id': 18, 'name': 'Drama'}]","A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,The search begins
9384,The Thinning (2016),Thriller,5254868,419639,"[{'id': 53, 'name': 'Thriller'}]","In a post-apocalyptic future where population control is dictated by a high-school aptitude test, two students discover the test is smoke and mirrors hiding a larger conspiracy.",/55yQMgLwJDyEom2Kose80JjTlDt.jpg,Only the smartest will survive
9385,While You Were Fighting: A Thor Mockumentary (2016),"Comedy,Fantasy,Sci-Fi",6016776,413279,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",Discover what Thor was up to during the events of Captain America: Civil War.,/wVzmQEd17eylg0bG5RPwqF18Dx7.jpg,
9386,Bad Santa 2 (2016),Comedy,1798603,338964,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",/rZASGQ8ZbwnFTQ9L8IBlQnkVSFJ.jpg,Giving the holidays another shot.
9387,Ice Guardians (2016),Documentary,4431208,413361,"[{'id': 99, 'name': 'Documentary'}]","On-ice enforcers struggle to rise through the professional ranks of the world's most prestigious hockey league, only to be confronted with a new found fight for the existence of the role itself.",/j0nUHeg1Slxxp5QKCDAGMze003m.jpg,
9388,Risk (2016),Documentary,4964772,393561,"[{'id': 99, 'name': 'Documentary'}]","Capturing the story of WikiLeaks founder Julian Assange with unprecedented access, director Laura Poitras finds herself caught between the motives and contradictions of Assange and his inner circle in a documentary portrait of power, betrayal, truth and sacrifice.",/rxrkcyNNughClOL8j8qwNgY9xI5.jpg,How much of your own life are you willing to risk
9389,The True Memoirs of an International Assassin (2016),"Action,Comedy",1542768,339396,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]","After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",/sC2Vg8QfSfZax3Fpw4yqKB2KRV1.jpg,The man. The myth. The memoirs.
9390,Alesha Popovich and Tugarin the Dragon (2004),"Animation,Comedy,Drama",415481,33065,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Alesha Popovich has to catch Tugarin Zmey and bring back the stolen money with the help of a talking Horse (which talks all the time and has an opinion on everything), a wise granny, a donkey and a beauty Lyubava.",/8gaLMD2U7F4rcVDhCzFUtdQYhYV.jpg,
9391,HyperNormalisation (2016),Documentary,6156350,419546,"[{'id': 99, 'name': 'Documentary'}]","HyperNormalisation tells the extraordinary story of how we got to this strange time of great uncertainty and confusion - where those who are supposed to be in power are paralysed - and have no idea what to do. And, where events keep happening that seem inexplicable and out of control - from Donald Trump to Brexit, the War in Syria, the endless migrant crisis, and random bomb attacks. It explains not only why these chaotic events are happening - but also why we, and our politicians, cannot understand them.",/qWSh708Vep7dp8dnpH6dydSmAca.jpg,Our world is strange and often fake and corrupt. But we think it’s normal because we can’t see anything else. HyperNormalisation - the story of how we got here.
9392,The African Doctor (2016),"Comedy,Drama",5555502,393764,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Seyolo Zantoko is a doctor from Congo who wants to get away from dictatorship and he is hired by the mayor of a small village in the north of France. The locals fear Seyolo and his family as they have never seen African people before, and Seyolo and his family struggle to adapt to this new life. But Seyolo is determined to succeed and to win the trust of the villagers.",/ga2FMfAM1zA29JJoJSJyz5xOTcI.jpg,
